Date,Open,High,Low,Close,Volume
2024-10-09,377094.0481712138,377603.4380471687,370471.97978379956,373091.6991458535,21033300
2024-10-10,380374.4298718997,383451.4187113873,377883.5341446954,378176.5807008371,25652700
2024-10-11,377750.77772159624,379138.4932623369,373952.8193995694,374244.9700397253,20472100
2024-10-15,381086.85469876893,382116.0244452549,375646.95746734366,375646.95746734366,22768900
2024-10-16,370186.1030046409,376264.3317977932,367989.15283844125,369893.17631581426,22755500
2024-10-17,374529.4625435936,379451.6818434016,373941.7348660046,374749.86042268947,23200400
2024-10-18,379601.4155612962,379601.4155612962,374072.16596582194,376357.58913195133,17752400
2024-10-21,374736.5305610997,377896.0738579875,372311.7647751162,373487.4087925628,17422500
2024-10-22,379842.92860860203,381174.4130711054,373925.21988636476,376514.21745234355,22643900
2024-10-23,382078.0484148734,394252.28582308,381855.3489500891,389055.96497811377,35439900
2024-10-24,388527.2710235198,393104.3593843607,383650.0457209842,390553.19537995756,26146100
2024-10-25,386839.7107461435,390492.65848685673,384081.3624521356,387659.76023895666,18218000
2024-10-28,392899.14799838763,408750.33733446023,391772.286197245,406721.98609240353,34954200
2024-10-29,407626.5668698576,409281.7504193476,404090.49292321986,406197.09016802534,22183300
2024-10-30,404265.82161921094,412622.1542448594,403512.9988601435,408255.7822422683,41528400
2024-10-31,406338.6203135144,408972.2965562871,399415.8141896545,403704.94407074153,27717100
2024-11-01,392492.40278415923,396597.9718509392,388461.48042768444,390476.94160592183,23741600
2024-11-05,394378.70835866925,396547.6790665019,391387.0246237278,394752.66882553697,21319300
2024-11-06,389151.0753616797,404473.15516376414,379928.0758691628,399341.0022203475,68795700
2024-11-07,422108.09010077815,426428.46380085795,414452.6910883561,418697.2687586099,55124700
2024-11-08,413497.62193261937,413497.62193261937,400105.59560365183,400632.24832445383,33139900
2024-11-11,399534.8986397621,403139.7247929028,398558.59155661985,398558.59155661985,18773100
2024-11-12,403527.6273095007,415664.3633447762,402019.95823679573,409633.6870539561,29839200
2024-11-13,412769.72449116356,413757.21187032893,402287.166158484,404414.0620520711,20181300
2024-11-14,414988.1805366971,419110.5796811014,407048.7451474741,407048.7451474741,24174400
2024-11-15,415533.6018760757,421912.23863503896,414841.9424684773,415610.45292136446,26581600
2024-11-18,406336.7162212347,409527.2456811881,404665.48650411615,406564.61118265986,17020700
2024-11-19,410086.2859668716,415705.9869227139,409250.9250139761,414718.7421602011,19141700
2024-11-20,415521.5832139281,416965.42192663194,409062.3047623583,410126.1859190874,15762100
2024-11-21,412876.0939907788,413715.1180132984,407994.4996779375,407994.4996779375,16002400
2024-11-22,408422.06496926124,409558.25394821883,403650.0712576397,403650.0712576397,17121200
